tempo,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
6738,,PINTER Loris,1985,PM,U.S. QUERCIA ROVERETO,2 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/PINTER-Loris/d6iRkpWkbGk%3D,https://www.fidal.it/societa/U-S--QUERCIA-ROVERETO/TN109
6641,,GENCHI Domenico,1982,SM,C.S. AERONAUTICA MILITARE,4 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/GENCHI-Domenico/hKiSmJqhbGY%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
6624,,ZANARELLO Paolo,1979,SM,POLISPORT. NOVATLETICA CHIERI,1 su- 1,Torino,2005-07-02,https://www.fidal.it/atleta/ZANARELLO-Paolo/dKiRkpWjbWw%3D,https://www.fidal.it/societa/POLISPORT--NOVATLETICA-CHIERI/TO076
6588,,PIRONE Angelo,1983,PM,C.S. ESERCITO,3 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/PIRONE-Angelo/gKiRk5albGc%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
6585,,ZANARELLO Paolo,1979,SM,POLISPORT. NOVATLETICA CHIERI,5 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/ZANARELLO-Paolo/dKiRkpWjbWw%3D,https://www.fidal.it/societa/POLISPORT--NOVATLETICA-CHIERI/TO076
6583,,ASTA Luciano,1969,SM35,C.S. CARABINIERI SEZ. ATLETICA,4 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/ASTA-Luciano/eqiRkpKnb2o%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
6491,,MOTTADELLI Paolo,1979,SM,ATL.  CENTO TORRI PAVIA,27 su- 1,Bydgoszcz,2005-07-03,https://www.fidal.it/atleta/MOTTADELLI-Paolo/dqiRkpqhbGo%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
6414,,GENCHI Domenico,1982,SM,C.S. AERONAUTICA MILITARE,5 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/GENCHI-Domenico/hKiSmJqhbGY%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
6404,,KRANNER Matteo,1983,PM,C.S. AERONAUTICA MILITARE,6 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/KRANNER-Matteo/f6iRlJiiams%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
6371,,PALMIERI Riccardo,1985,PM,ATL.SANGIORGESE TECNOLIFT R.R.,1 su- 1,Macerata,2005-05-01,https://www.fidal.it/atleta/PALMIERI-Riccardo/e6iRk5Kjb2w%3D,https://www.fidal.it/societa/ATL-SANGIORGESE-TECNOLIFT-R-R-/FM002
6356,,BUCARELLI Matteo,1981,SM,PROSPORT ATL. FIRENZE,1 se- 1,Firenze,2005-05-01,https://www.fidal.it/atleta/BUCARELLI-Matteo/faiRk5enbGw%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
6345,,CROSTA Davide,1986,JM,S.G. GALLARATESE,1 su- 1,Milano,2005-05-01,https://www.fidal.it/atleta/CROSTA-Davide/dqiRlpSmbWk%3D,https://www.fidal.it/societa/S-G--GALLARATESE/VA126
6320,,LANTHALER Lukas,1984,PM,SV STERZING VB LATELLA NB,7 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/LANTHALER-Lukas/iaiRkpWmamo%3D,https://www.fidal.it/societa/SV-STERZING-VB-LATELLA-NB/BZ013
6303,,SCHEMBRI Fabrizio,1981,SM,C.S. CARABINIERI SEZ. ATLETICA,8 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/SCHEMBRI-Fabrizio/dqiRkpOoa2s%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
6289,,PELI Marco,1984,PM,C.S. ESERCITO,2 fi- 1,Rieti,2005-04-30,https://www.fidal.it/atleta/PELI-Marco/dKAAARk5ioa2U%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
6263,,CROSTA Davide,1986,JM,S.G. GALLARATESE,4 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/CROSTA-Davide/dqiRlpSmbWk%3D,https://www.fidal.it/societa/S-G--GALLARATESE/VA126
6236,,CROSTA Davide,1986,JM,S.G. GALLARATESE,9 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/CROSTA-Davide/dqiRlpSmbWk%3D,https://www.fidal.it/societa/S-G--GALLARATESE/VA126
6220,,GIACOSA Daniele,1984,PM,S.S. VITTORIO ALFIERI ASTI,5 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/GIACOSA-Daniele/dKuRk5aja2Q%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
6220,,ASTA Luciano,1969,SM35,C.S. CARABINIERI SEZ. ATLETICA,10 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/ASTA-Luciano/eqiRkpKnb2o%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
6218,,FANTONE Lorenzo,1982,SM,UNIONE GIOVANE BIELLA,11 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/FANTONE-Lorenzo/dKAAARkpqjbGg%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
6194,,BOCCIA Cosimo,1984,PM,ATL. SESTINI,6 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/BOCCIA-Cosimo/faiRlJOla2o%3D,https://www.fidal.it/societa/ATL--SESTINI/AR051
6168,,PELI Marco,1984,PM,C.S. ESERCITO,7 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/PELI-Marco/dKAAARk5ioa2U%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
6156,,RIPAMONTI Giorgio,1972,SM,GINN.MONZESE FORTI E LIBERI,2 su- 1,Milano,2005-05-01,https://www.fidal.it/atleta/RIPAMONTI-Giorgio/dqiRkpWfa2o%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
6111,,ASTA Luciano,1969,SM35,C.S. CARABINIERI SEZ. ATLETICA,8 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/ASTA-Luciano/eqiRkpKnb2o%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
6099,,GIACOSA Daniele,1984,PM,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Torino,2005-05-01,https://www.fidal.it/atleta/GIACOSA-Daniele/dKuRk5aja2Q%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
6094,,BUCARELLI Matteo,1981,SM,PROSPORT ATL. FIRENZE,9 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/BUCARELLI-Matteo/faiRk5enbGw%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
6091,,FANTONE Lorenzo,1982,SM,UNIONE GIOVANE BIELLA,1 su- 1,Vercelli,2005-10-23,https://www.fidal.it/atleta/FANTONE-Lorenzo/dKAAARkpqjbGg%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
6045,,LAUDADIO Nicola,1984,PM,CUS BARI,6 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/LAUDADIO-Nicola/hKiSmZKmbGQ%3D,https://www.fidal.it/societa/CUS-BARI/BA007
5995,,LATELLA Marco,1987,JM,ATLETICA OLYMPUS,12 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/LATELLA-Marco/hqiRkpmma2Y%3D,https://www.fidal.it/societa/ATLETICA-OLYMPUS/RC332
5962,,BUCARELLI Matteo,1981,SM,PROSPORT ATL. FIRENZE,7 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/BUCARELLI-Matteo/faiRk5enbGw%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
5906,,TRICHES Marco,1987,JM,A.ATL.DOLOMITI BELLUNO,13 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/TRICHES-Marco/eKmRlJKhcWM%3D,https://www.fidal.it/societa/A-ATL-DOLOMITI-BELLUNO/BL010
5883,,MARINO ABATE Vincenzo,1986,JM,A.S.D. UNIONE S. ACLI MARSALA,1 su- 1,Trapani,2005-08-11,https://www.fidal.it/atleta/MARINO-ABATE-Vincenzo/h6iRlJmmaWU%3D,https://www.fidal.it/societa/A-S-D--UNIONE-S--ACLI-MARSALA/TP143
5832,,CITTERIO Paolo,1975,SM,ATLETICA VERCELLI 78,14 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/CITTERIO-Paolo/dq2RkpOmcWs%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
5813,,NETTUNO Federico,1975,SM,N.ATL. FANFULLA LODIGIANA COOP,3 su- 1,Milano,2005-05-01,https://www.fidal.it/atleta/NETTUNO-Federico/dqiRkpahamo%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA-COOP/MI218
5806,,LAUDADIO Nicola,1984,PM,CUS BARI,10 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/LAUDADIO-Nicola/hKiSmZKmbGQ%3D,https://www.fidal.it/societa/CUS-BARI/BA007
5803,,ASTA Luciano,1969,SM35,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Forli,2005-05-01,https://www.fidal.it/atleta/ASTA-Luciano/eqiRkpKnb2o%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
5784,,BECCA Giovanni luigi,1985,PM,C.U.S. SASSARI,1 su- 1,Sassari,2005-05-01,https://www.fidal.it/atleta/BECCA-Giovanni-luigi/iKiRk5agaGw%3D,https://www.fidal.it/societa/C-U-S--SASSARI/SS019
5784,,BONANNI Luca,1972,SM,G.A. TERME G. CASTELLO,15 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/BONANNI-Luca/f6iRkpKlb2g%3D,https://www.fidal.it/societa/G-A--TERME-G--CASTELLO/RM019
5777,,LOPRIENO Marco,1986,JM,CUS BARI,16 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/LOPRIENO-Marco/hKiSmJifa2g%3D,https://www.fidal.it/societa/CUS-BARI/BA007
5761,,CREVACORE Stefano,1969,SM35,ATLETICA VERCELLI 78,8 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/CREVACORE-Stefano/dKiRkpKjaWk%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
5748,,FORTE Paolo,1981,SM,C.S. ESERCITO,1 fi- 1,Salerno,2005-04-25,https://www.fidal.it/atleta/FORTE-Paolo/gKiRkpumaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
5743,,BOCCIA Cosimo,1984,PM,ATL. SESTINI,2 se- 1,Firenze,2005-05-01,https://www.fidal.it/atleta/BOCCIA-Cosimo/faiRlJOla2o%3D,https://www.fidal.it/societa/ATL--SESTINI/AR051
5724,,CITTERIO Paolo,1975,SM,ATLETICA VERCELLI 78,2 su- 1,Torino,2005-05-01,https://www.fidal.it/atleta/CITTERIO-Paolo/dq2RkpOmcWs%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
5715,,FANTONE Lorenzo,1982,SM,UNIONE GIOVANE BIELLA,2 su- 1,Torino,2005-07-02,https://www.fidal.it/atleta/FANTONE-Lorenzo/dKAAARkpqjbGg%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
5714,,MANTOVANI Luca,1985,PM,A.S.D. I.C.M.BENTEGODI,17 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/MANTOVANI-Luca/eKAAARkpKocWY%3D,https://www.fidal.it/societa/A-S-D--I-C-M-BENTEGODI/VR784
5704,,LOPRIENO Marco,1986,JM,CUS BARI,9 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/LOPRIENO-Marco/hKiSmJifa2g%3D,https://www.fidal.it/societa/CUS-BARI/BA007
5695,,SANFRATELLO Ivan,1979,SM,N.ATL. FANFULLA LODIGIANA COOP,4 su- 1,Milano,2005-05-01,https://www.fidal.it/atleta/SANFRATELLO-Ivan/dqiRk5KfbGQ%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA-COOP/MI218
5692,,CITTERIO Paolo,1975,SM,ATLETICA VERCELLI 78,11 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/CITTERIO-Paolo/dq2RkpOmcWs%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
5658,,FORTE Paolo,1981,SM,C.S. ESERCITO,10 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/FORTE-Paolo/gKiRkpumaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
5652,,LAUDADIO Nicola,1984,PM,CUS BARI,1 su- 1,Matera,2005-04-17,https://www.fidal.it/atleta/LAUDADIO-Nicola/hKiSmZKmbGQ%3D,https://www.fidal.it/societa/CUS-BARI/BA007
5638,,FIORINI Paolo,1983,PM,A.S. LA FRATELLANZA 1874,3 su- 1,Forli,2005-05-01,https://www.fidal.it/atleta/FIORINI-Paolo/d6iRkpWiaGs%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
5638,,GIACOSA Daniele,1984,PM,S.S. VITTORIO ALFIERI ASTI,18 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/GIACOSA-Daniele/dKuRk5aja2Q%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
5592,,BUCARELLI Matteo,1981,SM,PROSPORT ATL. FIRENZE,19 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/BUCARELLI-Matteo/faiRk5enbGw%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
5545,,DE VITA Salvatore,1981,SM,A.S.D. UNIONE S. ACLI MARSALA,2 su- 1,Trapani,2005-08-11,https://www.fidal.it/atleta/DE-VITA-Salvatore/h6iRk5ekamo%3D,https://www.fidal.it/societa/A-S-D--UNIONE-S--ACLI-MARSALA/TP143
5539,,CERIOLI Luca,1978,SM,PRO PATRIA MILANO,5 su- 1,Milano,2005-05-01,https://www.fidal.it/atleta/CERIOLI-Luca/dqiRkpegbGw%3D,https://www.fidal.it/societa/PRO-PATRIA-MILANO/MI077
5527,,LATELLA Marco,1987,JM,ATLETICA OLYMPUS,11 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/LATELLA-Marco/hqiRkpmma2Y%3D,https://www.fidal.it/societa/ATLETICA-OLYMPUS/RC332
5526,,PONTARELLI Francesco,1987,JM,ASS. POL. PARTENOPE,2 fi- 1,Salerno,2005-04-25,https://www.fidal.it/atleta/PONTARELLI-Francesco/gKiRlJajbGc%3D,https://www.fidal.it/societa/ASS--POL--PARTENOPE/NA069
5525,,PIANIGIANI Lorenzo,1986,JM,TOSCANA ATLETICA,4 se- 1,Firenze,2005-05-01,https://www.fidal.it/atleta/PIANIGIANI-Lorenzo/faiRk5ula2Q%3D,https://www.fidal.it/societa/TOSCANA-ATLETICA/FI018
5525,,MARTINELLA Jurgen,1987,JM,ATLETICA ALTO FRIULI,1 su- 1,Udine,2005-10-15,https://www.fidal.it/atleta/MARTINELLA-Jurgen/eayRkpmla2w%3D,https://www.fidal.it/societa/ATLETICA-ALTO-FRIULI/UD115
5524,,GUMIERATO Mauro,1983,PM,GINN.MONZESE FORTI E LIBERI,6 su- 1,Milano,2005-05-01,https://www.fidal.it/atleta/GUMIERATO-Mauro/dq2Rk5KoaWk%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
5524,,CREVACORE Stefano,1969,SM35,ATLETICA VERCELLI 78,21 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/CREVACORE-Stefano/dKiRkpKjaWk%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
5517,,CODOTTO Davide,1986,JM,ATLETICA UDINESE MALIGNANI,22 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/CODOTTO-Davide/eayRkpmhb2s%3D,https://www.fidal.it/societa/ATLETICA-UDINESE-MALIGNANI/UD030
5512,,LATELLA Marco,1987,JM,ATLETICA OLYMPUS,1 su- 1,Reggio Calabria,2005-04-24,https://www.fidal.it/atleta/LATELLA-Marco/hqiRkpmma2Y%3D,https://www.fidal.it/societa/ATLETICA-OLYMPUS/RC332
5507,,VISMARA Alessio,1986,JM,O.S.A. SARONNO LIB.,12 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/VISMARA-Alessio/dqiRlZSib2M%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
5503,,KOSTNER Fabian,1987,JM,SV STERZING VB LATELLA NB,23 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/KOSTNER-Fabian/iaiRkpWob2w%3D,https://www.fidal.it/societa/SV-STERZING-VB-LATELLA-NB/BZ013
5495,,CODOTTO Davide,1986,JM,ATLETICA UDINESE MALIGNANI,13 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/CODOTTO-Davide/eayRkpmhb2s%3D,https://www.fidal.it/societa/ATLETICA-UDINESE-MALIGNANI/UD030
5486,,PELI Marco,1984,PM,C.S. ESERCITO,2 su- 1,Vercelli,2005-10-23,https://www.fidal.it/atleta/PELI-Marco/dKAAARk5ioa2U%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
5484,,VISMARA Alessio,1986,JM,O.S.A. SARONNO LIB.,24 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/VISMARA-Alessio/dqiRlZSib2M%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
5462,,BECCA Giovanni luigi,1985,PM,C.U.S. SASSARI,25 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/BECCA-Giovanni-luigi/iKiRk5agaGw%3D,https://www.fidal.it/societa/C-U-S--SASSARI/SS019
5459,,LOPRIENO Marco,1986,JM,CUS BARI,14 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/LOPRIENO-Marco/hKiSmJifa2g%3D,https://www.fidal.it/societa/CUS-BARI/BA007
5447,,MANTOVANI Maurizio,1977,SM,ATLETICA VERCELLI 78,3 su- 1,Vercelli,2005-10-23,https://www.fidal.it/atleta/MANTOVANI-Maurizio/dKiRkpOmamk%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
5436,,LOPRIENO Marco,1986,JM,CUS BARI,2 su- 1,Matera,2005-04-17,https://www.fidal.it/atleta/LOPRIENO-Marco/hKiSmJifa2g%3D,https://www.fidal.it/societa/CUS-BARI/BA007
5432,,CALANDRINA Andrea,1973,SM,CUS ATL. 2000 MILANO,26 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/CALANDRINA-Andrea/dqiRkpSoa2Q%3D,https://www.fidal.it/societa/CUS-ATL--2000-MILANO/MI259
5422,,PERBELLINI Pietro,1984,PM,A.S.D. LIB. VR LUPATOTINA,27 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/PERBELLINI-Pietro/eKiRk5egbGs%3D,https://www.fidal.it/societa/A-S-D--LIB--VR-LUPATOTINA/VR769
5416,,BIASIN Eugenio,1971,SM,S.G. GALLARATESE,7 su- 1,Milano,2005-05-01,https://www.fidal.it/atleta/BIASIN-Eugenio/dqiRkpSlcWw%3D,https://www.fidal.it/societa/S-G--GALLARATESE/VA126
5357,,FINA Riccardo,1985,PM,A.S.D. UNIONE S. ACLI MARSALA,3 su- 1,Trapani,2005-08-11,https://www.fidal.it/atleta/FINA-Riccardo/h6iRlZWkcWk%3D,https://www.fidal.it/societa/A-S-D--UNIONE-S--ACLI-MARSALA/TP143
5350,,MARTINELLA Jurgen,1987,JM,ATLETICA ALTO FRIULI,28 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/MARTINELLA-Jurgen/eayRkpmla2w%3D,https://www.fidal.it/societa/ATLETICA-ALTO-FRIULI/UD115
5342,,BIASIN Eugenio,1971,SM,S.G. GALLARATESE,15 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/BIASIN-Eugenio/dqiRkpSlcWw%3D,https://www.fidal.it/societa/S-G--GALLARATESE/VA126
5323,,CREVACORE Stefano,1969,SM35,ATLETICA VERCELLI 78,16 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/CREVACORE-Stefano/dKiRkpKjaWk%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
5312,,BIASIN Eugenio,1971,SM,S.G. GALLARATESE,29 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/BIASIN-Eugenio/dqiRkpSlcWw%3D,https://www.fidal.it/societa/S-G--GALLARATESE/VA126
5309,,TICO Carmine,1985,PM,ATL. STUDENTESCA CA.RI.RI,3 fi- 1,Rieti,2005-04-30,https://www.fidal.it/atleta/TICO-Carmine/gaiRk5OgaWQ%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
5308,,CERIOLI Luca,1978,SM,PRO PATRIA MILANO,17 su- 1,Fano,2005-05-22,https://www.fidal.it/atleta/CERIOLI-Luca/dqiRkpegbGw%3D,https://www.fidal.it/societa/PRO-PATRIA-MILANO/MI077
5293,,GREGORI Giovanni,1985,PM,ASSI BANCA TOSCANA FIRENZE,3 se- 1,Firenze,2005-05-01,https://www.fidal.it/atleta/GREGORI-Giovanni/faiRlJagcWM%3D,https://www.fidal.it/societa/ASSI-BANCA-TOSCANA-FIRENZE/FI001
5293,,VALERIO Antonio,1984,PM,CUS BARI,12 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/VALERIO-Antonio/hKiRk5SjbWY%3D,https://www.fidal.it/societa/CUS-BARI/BA007
5288,,PERBELLINI Pietro,1984,PM,A.S.D. LIB. VR LUPATOTINA,1 su- 1,Verona,2005-04-23,https://www.fidal.it/atleta/PERBELLINI-Pietro/eKiRk5egbGs%3D,https://www.fidal.it/societa/A-S-D--LIB--VR-LUPATOTINA/VR769
5282,,CODOTTO Davide,1986,JM,ATLETICA UDINESE MALIGNANI,2 su- 1,Verona,2005-04-23,https://www.fidal.it/atleta/CODOTTO-Davide/eayRkpmhb2s%3D,https://www.fidal.it/societa/ATLETICA-UDINESE-MALIGNANI/UD030
5277,,MANTOVANI Luca,1985,PM,A.S.D. I.C.M.BENTEGODI,3 su- 1,Verona,2005-04-23,https://www.fidal.it/atleta/MANTOVANI-Luca/eKAAARkpKocWY%3D,https://www.fidal.it/societa/A-S-D--I-C-M-BENTEGODI/VR784
5247,,BOCCIA Cosimo,1984,PM,ATL. SESTINI,30 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/BOCCIA-Cosimo/faiRlJOla2o%3D,https://www.fidal.it/societa/ATL--SESTINI/AR051
5239,,PIANTELLA Giorgio,1981,SM,C.S. CARABINIERI SEZ. ATLETICA,31 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/PIANTELLA-Giorgio/eKiRk5uibmc%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
5219,,FRANZI Simone,1978,SM,PRO SESTO ATL.,3 su- 1,Torino,2005-07-02,https://www.fidal.it/atleta/FRANZI-Simone/dqiRlJSga2g%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
5176,,GUALTIERI Claudio,1987,JM,S.S. VITTORIO ALFIERI ASTI,32 su- 1,Forli,2005-10-02,https://www.fidal.it/atleta/GUALTIERI-Claudio/dKuRk5alamw%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
